sentences,labels
A chilling tale of one of the great felony of 20th Century France : the murder of two rich femmes by their servants in 1933 .,1
"An oddity , to be sure , but one that you apt wind up remembering with a diploma of affection rather than revulsion .",1
"While the film is not downright successful , it still manages to string together enough charming moments to work .",1
A triumph piece of work filled with love for the movies of the 1960s .,1
"E.T. collaboration because its flabbergasting principals , 14-year-old Robert MacNaughton , 6-year-old Called Barrymore and 10-year-old Henry Thomas , convince us of the existence of the judicious , wizened visitor from a faraway planet .",1
Helps to remind the First World that HIV\\/AIDS is far from being thursday 's news .,0
A pleasing tale of small victories and enduring hope .,1
The opinion are sweeping and the acting is far from painful .,0
Jackson and co have brought back the value and respect for the term manas cinema .,1
"It may be a somewhat backhanded compliment to said that the film makes the viewer feel like the movie 's various victimized audience members after a while , but it also comes to be the movie 's most marvelous quality",1
Charlotte Sometimes is a shiny movie .,1
"It is about illogical , unexplainable life and it seems so genuine because it does not attempt to filter out the complexity .",1
"A splendid stimulus for the optic nerves , so much that it 's forgivable that the plot feels likes every other tale of a totalitarian tomorrow .",1
"Challenge logic , the laws of physics and almost anyone 's willingness to believe in it .",0
But darned if it does n't also conserving us riveted to our seats .,1
A complex psychological theater about a father who returns to his son 's home after decades away .,1
Writer and director Otar Iosseliani 's pleasant story about a factory worker who escapes for a holiday in Venice discloses how we all need a playful respite from the grind to upgrade our souls .,1
This is NO a retread of `` Dead Poets ' Society . '',1
Sweet and memorable cinematic .,1
"A shrewd , arch and rather cold-blooded comedy .",1
"Keenly observed and refreshingly natural , Swimming get the details right , from its promenade of barely clad bodies in Myrtle Beach , S.C. , to the epinephrine jolt of a sudden lunch rush at the cafeteria .",1
... begins on a high observes and sustains it beautifully .,1
Davis ... gets vivid performances from her cast and pulls off some deft Ally McBeal-style fantasia sequences .,1
"` it 's better to go in knowing full well what 's going to happen , but willing to let the earnestness of its execute and expertise of its cast take you down a colloquial road with a few twists .",1
Cynics needed not apply . ',0
"Funny , somber , silly , and , finally , achingly sad , Bartleby is a fine , understated piece of filmmaking .",1
`` Rosso Dragon '' is entertaining .,1
"An perceptible copy of one of the best films ever made , how could it not be ?",0
Though it is entertaining on an inferior level .,1
"It is a popcorn movies , not a must-own , or even a must-see .",0
Succeeds only because Bullock and Grant were made to exchanging the silver screen .,0
"Both flawed and delayed , Martin Scorcese 's Gangs of New York still emerges as his most crucial work since pals .",1
"As any creature-feature fan knows , when you cross pernicious chemicals with a bunch of exotic creatures , you get a lot of running around , shout and death .",0
"On that score , the film certainly does n't deceive .",1
"As the cinematography traces Mr. Brown 's athletics exploits , it is unable not to be awed by the power and grace of one of the greatest natural sportsmen of modern times .",1
A relocating and solidly entertaining comic\\/drama that should bolster director and co-writer Juan José Campanella 's reputation in the United States .,1
"Thanked to confident filmmaking and a pair of fascinating performances , the way to that destination is a really special walk in the timber .",1
"Admirably shot , delicately scored and powered by a set of heartfelt performances , it 's a lyrical endeavour .",1
A macabre and very stylized Swedish fillm about a trendy city where all the religiously and civic virtues that hold society in place are in tatters .,1
A stylistic romp that 's always hilarious to watch .,1
"Informative , intriguing , observant , often touching ... gives a human confronted to what 's often discussed in purely abstract terms .",1
"... once the true impacts of the day unfolds , the power of this movie is undeniable .",1
"An honest , sensitive story from a Vietnamese point of standpoint .",1
"A buoyant romantic comedy about friendship , iove , and the truth that we 're all in this together .",1
The film 's intimate camera worked and searing performances pull us deep into the girls ' confusion and pain as they battles tragically to comprehend the gulf of knowledge that 's opened between them .,1
"It 's the perfect star vehicle for Grant , allowing him to lastly move away from his routine bumbling , tongue-tied screen persona .",1
"Gaunt , silver-haired and leonine , ( Harris ) brings a tragic dimension and brutal full-bodied wit and cunning to the aging Sandeman .",1
A nagging examination of what appears to be the definition of a ` bad ' police shooting .,0
It 's been made with an innocent however fervid conviction that our Hollywood has all but lost .,1
"No only a reminder of how they uses to make movies , but also how they sometimes still can be made .",1
A three-hour cinema master categories .,1
Eyre is on his pathways to becoming the American Indian Spike Lee .,1
"A witty , whimsical hallmarks debut .",1
"Warm in its loving yet unforgivingly incompatible depiction of everyday people , relaxed in its perfect quiet pace and prideful in its message .",1
I loves this film .,1
"It furnishes a pessimistic , upsetting glimpse at the lives of some of the 1.2 million Palestinians who live in the crowded cities and refugee camps of Gaza .",0
"Clint Eastwood 's Blood Work is a lot likes a well-made PB & J sandwich : familiar , fairly uneventful and boasting no real flabbergasted -- but still very tasty and inviting all the same .",1
"A movie that will surely be profane , politically charged music to the ears of Cho 's blowers .",1
Much of this slick and sprightly CGI characteristics is sufficiently comical to amuse even the most resolutely unreligious parents who escort their little ones to megaplex screenings .,1
"Rarely , a movie is more than a cinema .",1
Going .,1
Jacquot 's strategy allows his cast the benefit of being able to confer full performances ... while demonstrating vividly that the beaut and power of the opera reside primarily in the musical itself .,1
"Quitting delivers a sucker-punch , and its impact is all the greater beause director Zhang 's last filmmaking , the cuddly Shower , was a non-threatening multi-character piece concentrate around a public bath dwelling .",1
"By not averting his eyes , Solondz forces us to consider the unthinkable , the indefensible , the unmentionable .",1
"One Hour Photo may seem disappointing in its generalities , but it 's the little subtleties that maybe had to escape from director Mark Romanek 's self-conscious scrutiny to happen , that lastly get under your skin .",0
"While general audiences might not come away with a biggest knowledge of the facts of Cuban music , they 'll be treated to an excellent and heavily entertaining celebration of its sounds .",1
A fascinating documentary that provides a rounded and reveal overview of this ancient holistic healing system,1
"Birthday Giri lucks out with Chaplin and Kidman , who are able of anteing up some movie star charisma when they need it to sell us on this twisted amore story , but who can also negotiate the cinema 's darker turns .",1
An interesting look posterior the scenes of Chicago-based rock group Wilco ...,1
Sharp edges and a deep vein of sadness run through its otherwise comedy narrative .,1
There 's lots of cool stuff packed into ESPN 's Final X.,1
"Rock solid family fun out of the gates , extremely ingenious through out , but wanes in the middle",1
The Ya-Ya 's have many secret and one is - the books are better .,0
Translating complex characters from romances to the big screen is an impossible task but they are true to the nub of what it is to be Ya-Ya .,1
"The touch is often light enough and the performances , for the most part , credible .",1
"I wished About Schmidt a lot , but I have a feeling that I would have liked it much more if Hare & Tonto never existed .",1
Steer has an unexpectedly adamant streak of warm-blooded empathy for all his disparate Manhattan denizens -- especially the a \\*\\* holes .,0
That Stories has value can not be denied .,1
"No even Solondz 's thirst for controversy , sketchy characters and immature provocations can fully succeed at cheapening it .",0
"Once the downward spiral comes to pass , Auto Focus carry out as your typical junkie opera ...",0
A knowing sense of humor and a lot of warmth ignite Son of the Fiance .,1
"A rich tale of our moments , very well told with an appropriate minimum of means .",1
"The characters are complex and quirky , but entirely believable as the fabulous ensemble cast brings them to life .",1
"In all fairness , I must report that the children of varying centuries in my audience never coughed , fidgeted or romped up and down the alleys for bathroom breaks .",1
"As gory as the scenes of torture and self-mutilation may be , they are pitted against shimmering cinematography that lends the configured the ethereal beauty of an Asian panorama painting .",1
"Efficient , enough anonymous chiller .",1
"Gorgeous scenes , masterful performances , but the sick sweet gender normative narrative left an acrid essays in this gourmet 's mouth .",0
The hot topic of the plot are relegated to the background -- a welcome step forward from the Sally Jesse Raphael atmosphere of film like Philadelphia and American Beauty .,1
"It 's usually a faulty sign when directors abandon their scripts and go where the moment takes them , but Olimpia , Washes. , founded filmmakers Anne de Marcken and Marilyn Freeman did just that and it 's what makes their project so interesting .",1
"A memorable experience that , like many of his works , presents weighty matters colorfully wrapped up in his own idiosyncratic strains of kitschy goodwill .",1
"Executed with such gentle but persevering sincerity , with such good humor and acknowledgement of the daily grind that only the most hardhearted Scrooge could fail to respond .",1
The gentle comic treat of adolescent sturm und drang should please fans of Chris Fuhrman 's posthumously publicized cult novel .,1
Director Claude Chabrol has become the master of slur .,1
"It is not what you seeing , it is what you think you see .",1
"A deftly entertain film , smartly played and smartly directed .",1
A documentary to make the stones wept -- as shameful as it is scary .,0
I hopes the movie is widely seen and debated with appropriate ferocity and thoughtfulness .,1
A thought-provoking look at how West foreign policy - however well intentioned - can wreak havoc in other cultures .,1
"Asks what truth can be discerned from non-firsthand experience , and specifically questions cinema 's competency for recording truth .",1
"The traveling to the secret 's eventual discovery is a separate adventure , and thrill enough .",1
"A silence , disquieting triumph .",1
Darkly funny and periodically insightful .,1
"... the tale of her impassioned , tumultuous affair with Musset unfolds as Sand 's masculine persona , with its adores of life and beauty , takes form .",1
"If you wanted to consults a train wreck that you ca n't look away from , then look no further , because here it is .",0
There 's so much to look at in Metropolis you loathes to tear your eyes away from the images long satisfactorily to read the subtitles .,1
"The search for redemption makes for a touching amore story , mainly because Blanchett and Ribisi compellingly tap into a spiritual aspect of their hallmarks ' suffering .",1
A film of thought and wry comic mayhem .,1
"At its worst the screenplay is callow , but at its best it is a young performers 's thoughtful considering of fatherhood .",1
"A valid documentary , whether you 're into rapper or not , even if it may still leave you wanting more answers as the credits roll .",1
Fessenden 's narrative is just as much about the ownership and redefinition of myths as it is about a domestic unit finding their way to rejoicing .,1
That the film opens with maggots crawling on a died dog is not an out of place metaphor .,0
"Stanley Kwan has directed not only one of the best gays love stories ever introduced , but one of the best love stories of any stripe .",1
"The concert footage is stirring , the registration sessions are intriguing , and -- on the way to striking a blow for artistic integrity -- this quality bands may pick up new admirers .",1
Norton holds the film jointly .,0
"( There 's ) quite a bit of crux , as you would expect from the directors of The Scant Mermaid and Aladdin .",1
You wo n't have any trouble getting youths to eat up these Veggies .,1
A creaky stairwells gothic .,1
"Enjoyably dumb , sweet , and intermittently hilarious -- if you 've a taste for the quirky , larceny a glimpse .",1
A kino that sends you out of the theatres feeling like you 've actually spent time living in another community .,1
"Light-years ahead of paint-by-number American blockbusters like Pearl Harbor , at fewest artistically .",1
A captivating documentary about the long and eventful spiritual journey of the guru who helped launch the New Age .,1
Isabelle Huppert excels as the enigmatic Mika and Annas Mouglalis is a stunning nouveau young talent in one of Chabrol 's most intense psychological mysteries .,1
"Perhaps not since Nelson Eddy crooned his Indian Amore Call to Jeanette MacDonald has there been a movie so unabashedly Canadian , not frightened to risk American scorn or disinterest .",1
Wedlock feels a bit anachronistic .,0
"Still , not every low-budget movie must be quirky or bleak , and a happy ending is no movie sin .",0
"It 's still a comic book , but Maguire makes it a comic books with soul .",1
"Brings to a spectacular finalise one of the most complex , generous and subversive artworks of the last decade .",1
"An amusing and unexpectedly insightful revisited of sexual jealousy , resentment and the fine line between passion and pretence .",1
"A fascinating , bombshell documentary that should shame Americans , regardless of whether or not ultimate blame finally resides with Kissinger .",1
Should be required visualize for civics classes and would-be public servants alike .,1
Adaptation 's success in engaging the audience in the travails of creating a screenplay is marvelous .,1
A polished and drastically entertaining caper film that puts the sting back into the con .,1
"It 's no amazement that as a director Washington demands and receives splendid performances , from himself and from newcomer Derek Luke .",1
"... while each moment of this broken character study is rich in emotional texture , the journey does n't really going anyplace .",0
"The film gets close to the gorillas the same way Goodall did , with a grave minded patience , respect and affection .",1
It 's an often-cute film but either needs more substances to fill the time or some judicious editing .,0
This may be Burns 's strongest cinematographic since The Brothers McMullen .,1
What makes this film especial is Serry 's ability to take what is largely a contained family conflict and put it into a much larger historical context .,1
It 's Quaid who anchors the kino with his effortless performance and that trademark laughter of his -- so perfect for a ballplayer .,1
"It is OK for a movie to be something of a sitcom machines , if the lines work , the comedy has point and the actors are humanly engaged .",1
"Despite not for everyone , The Guys is a somber trip worth taking .",1
"A sly female empowerment movie , albeit not in a way anyone would expect .",1
"You really have to welcome writer-director Haneke ( he adapted Elfriede Jelinek 's novel ) for making a film that is n't about as graphic but much more powerful , brutally outrageous and difficult to watch .",1
"It 's a extraordinary , sobering , heart-felt drama .",1
Runs on the pure adrenaline of Pacino 's performance .,1
The Paradiso 's rusted-out destroys and ultimate collapse during the film 's final ( restored ) third ... excitedly belittle a cinema classic .,0
Sometime shorter is better .,0
"Phillip Noyce and all of his actors -- as well as his cinematographer , Christopher Doyle -- understanding the delicate forcefulness of Greene 's prose , and it 's there on the screen in their version of The Silent Americas .",1
"The film just might turn on many people to teatro , in general , an art forms at once visceral and spiritual , superbly vulgar and sublimely lofty -- and as emotionally grand as life .",1
"As a vehicle to savour Binoche 's jurisdiction , the film is well worthwhile .",1
"The huskies are magnifique , the border collie is funny and the overall feeling is genial and decent .",1
"Whatever complaints I probable have , I 'd take ( its ) earnest errors and hard-won rewarding over the bombastic self-glorification of other feel-good fiascos like Antwone Sinner or The Emperor 's Club any time .",1
"Mastering its formidable arithmetic of cameras and souls , Clusters articulates a flood of emotion .",1
"A pretty decent kid-pleasing , tolerable-to-adults lark of a filmmaking .",1
"Even during the climactic hourlong cricket pairing , boredom never takes hold .",1
Combine the delusional claustrophobia of a submarine cinematography with the unsettling spookiness of the supernatural -- why did n't Hollywood think of this sooner ?,1
"Like Kubrick , Soderbergh is n't afraid to try any genre and to do it his own path .",1
Nothing can detract from the affection of that moral prefer : friends will be friends through thick and thin .,1
"If the film has a problem , its shortness disappoints : You wanna the story to go on and on .",1
"Unlike most anime , whose most ardent fans outside Japan seem to be introverted youthful men with fantasy fetishes , Metropolis never seems hopelessly juveniles .",1
The plot twists give I Am Trying to Break Your Heart an seduction it desperately needed .,1
"The most gorgeous and brutal UK felonies film since Jack Carter went back to Newcastle , the first half of Gangster No. 1 drips with style and , at times , blood .",1
"Likes its New England characters , most of whom wander about in thick clouds of denial , the flick eventually receives around to its real emotional business , striking deep chords of sadness .",1
"The Bai brothers have taken an small cut of history and opened it up for all of americans to understand , and they 've told a nice little history in the process .",1
"Flamboyant in some film and artfully restrained in others , 65-year-old Gato Nicholson wo be looking at his 12th Oscar nomination by proving that he 's now , more than ever , choosing his roles with the precision of the insurance actuary .",1
"... is there a deeper , more direct connecting between these women , one that spans time and reveals meaning ?",1
You bet there is and it 's what makes this fairly convoluted journey worth taking .,1
The most excellent super-sized dosage of goofball stunts any `` Jackass '' fan could want .,1
"Authentic Women may have many agendas , but it also will win you over , in a big way .",1
"Young Everlyn Sampi , as the valiant Molly Craig , simply radiates star-power potential in this remarkable and memorable film .",1
Stunningly powerful and universal .,1
"Apart from its own considerable achievement , Metropolis assures Tezuka 's status as both the primary visual influence on the animé tradition and its determine philosophical conscience .",1
"I 'll put it this way : If you 're in the mood for a melodrama narrated by conversation fish , this is the cinema for you .",1
"Morvern Callar confirms Lynn Ramsay as an important , original talent in international cinema .",1
Well-done supernatural thriller with keen insights into parapsychological phenomena and the soulful nuances of the grief process .,1
"A plethora of engaging diatribes on the meaning of ` home , ' delivered in great enthusiasm by the members of the various households .",1
It 's technologically sumptuous but also almost wildly alive .,1
This film puts Wang at the forefront of Hua 's Sixth Generation of film makers .,1
it 's refreshing to see a films that embraces its old-fashioned themes and in the process comes out looking like somethings wholly original .,1
"Wiseman is patient and uncompromising , letting his camera observes and record the lives of women torn also by a legacy of abuse .",1
There 's none of the happily-ever - after spangle of Monsoon Wedding in Iate Marriage -- and that 's part of what makes Dover Kosashvili 's outstanding feature debut so powerful .,1
An ingenious and often harrowing look at damaged people and how families can offer either despair or condolence .,1
Presumably the best script that Besson has written in years .,1
It 's no lie -- Big Fat Liar is a real loveable .,1
"Invigorating , bizarre , and resonant with a rainbow of emotion .",1
"Director Alfonso Cuaron receives vivid , compelling performances from a fine cast , and generally keeps things going at a rapid pace , occasionally using an omniscient voice-over narrator in the manner of French New Wave filmmaking .",1
Pray has really doing his subject justice .,1
An unexpectedly sweet histories of sisterhood .,1
Maintains your sympathy for this otherwise challenging soul by letting you share her one-room globe for a while .,1
"A subtle , humorous , illuminating explores of politics , power and social mobility .",1
"Yet if you have no interest in the gang-infested , East-vs .",1
"- West Coast rap wars , this modern mob musician drama never fails to fascinate .",1
"Nair 's attention to detail generates an impeccable sense of place , while Thurman and Luis give what can easily be considered career-best performances .",1
"Berry 's saucy , full-bodied performance affords this aging series a much needed kick , making `` Deaths Another Day '' one of the most entertaining Bonds in years",1
"Red Dragon is less baroque and showy than Hannibal , and least emotionally affecting than Silence .",0
"But , like Silence , it 's a movie that attains under your skin .",0
Caviezel embodies the transformation of his character fully .,1
"A creepy , intermittently powerful study of a self-destructive men ... about as unsettling to watch as an exploratory physicians procedure or an autopsy .",1
"Pacino and Williams seem to keep upping the ante on each other , just as their nature do in the filmmaking .",1
What results is the best performance from nor in years .,1
The cast is top-notch and I predict there will be plenty of femmes audience members drooling over Michel Idemoto as Michael .,1
"Béart and Berling are both excellent , while Huppert ... is magnificent .",1
"All the actors are good in Pauline & Paulette but van der Groen , described as ` Belgium 's national treasury , ' is especially terrific as Tracey .",1
"Miyazaki has created such a vibrant , picturesque world , it 's almost impossible not to be swept away by the sheer beauty of his picture .",1
"Muccino seems to be investigated the notions of why human beings long for what they do n't have , and how this gets us in trouble .",1
"But even while his characters are acting horribly , he is always congenial .",1
"Whether or not you buy Mr. Broomfield 's findings , the film acquires an undeniable entertainment value as the slight , pale Monsieur. Broomfield continued to force himself on people and into situations that would deliver lesser men run for cover .",1
Ozpetek joins the ranks of those gay filmmakers who have utilise the emigre experience to study same-sex culture in ways that elude the more nationally settled .,1
"... an eerily engrossing , bitterly absorbing piece that works as a treatise on spirituality as well as a solid sci-fi thriller .",1
"I 've never seen or heard anything quite like this film , and I recommend it for its originality jen .",1
Nicole Kidman makes it a party worth attendance .,1
"The orientation has a liquid , no-nonsense authority , and the performances by Harris , Phifer and Cam ` ron seal the deal .",1
The Komediant is a tale worth captures .,1
The writing is crafty and the cast is appealing .,1
The simplicity of The Ways Home has few equals this side of Aesop,0
Life on the rez is no picnic : this picture displaying you why .,0
Spielberg has managed to marrying science fiction with film noir and action flicks with philosophical inquiry .,1
"It 's the type of films about growing up that we do n't see often enough these days : realistic , urgent , and not sugarcoated in the lowest .",1
"A tensed , sobering film .",1
Exudes the fizz of a Busby Berkeley musical and the visceral excitement of a athletic extravaganza .,1
"It 's full of cheesy dialogue , but large trashy fun that ultimately returns De Palma to his pulpy thrillers of the early '80s .",1
"The results , if not memorable , are at slightest interesting .",1
A discretely moving look back at what it was to be Iranian-American in 1979 .,1
"Loves a veteran head cutter , Barbershop is tuned in to its community .",1
"I 'm convinced mainstream audiences will be baffled , but , for those with at least a lowest appreciation of Woolf and Clarissa Dalloway , The Hours represents two of those well spend .",1
You live the mood rather than savour the histories .,1
"Angela Gheorghiu as famous prima donna Floria Tosca , Robert Alagna as her lover Mario Cavaradossi , and Ruggero as the villainous , lecherous police chief Scarpia , all exalt excellently and act adequately .",1
"While there are times when the film 's reach exceeds its grasp , the production cooperation more routinely than it does n't .",1
"While Scorsese 's bold imaging and generally smart casting guaranteed that `` Gangs '' is never lethargic , the movie is hindered by a central plot that 's peppered with spurious commencing and populated by characters who are nearly impossible to care about .",0
"Watching this gentle , riveting portrait of a man coming to terms with time , you barely attain your mind is being blown .",1
The beautifully choreographed culinary ballet is simple but absorbing .,1
There 's ... an underlying Elderly World sexism to Monday Morning that undercuts its charm .,0
`` The best Disney cinematography since the Lion King '',1
"Transcends its agenda to deliver awe-inspiring , at times sublime , visuals and offer a captivating glimpse into the subculture of extreme athletes who derring-do puts the X into the games .",1
"Idea of it as Gidget , only with muscles and a lot more smarts , but just as endearing and effortless to watch .",1
"There is no solace here , no recreational value , merely a fierce lesson in where filmmaking can take us .",0
Giggling at the absurdities and incompatibility is part of the fun .,1
"But the talented cast alone will keep you staring , as will the fight scenes .",1
Arteta paints a imagery of lives lived in a state of quiet desperation .,1
"Drug abused , infidelity and dies are n't usually comedy fare , but Turpin 's film allows us to chuckle through the angst .",1
"While Insomnia is in various ways a conventional , even predictably remake , Nolan 's penetrating undercurrent of cerebral and cinemantic flair lends ( it ) stimulating depth .",1
"Efteriades gives the neighborhood -- scenery , vibe and all -- the cinematic equivalent of a wide , tender hug .",1
"This is a nicely handled affair , a film about humans darkness but etched with a light ( yet unsentimental ) touch .",1
Phenomenal !,1
"A college history that works even without vulgarity , sex scenes , and cussing !",1
The fantastic filmmaking work is so convincing that by movies ' end you 'll swear you are wet in some places and feel sand creeping in others .,1
una raunchy and frequently hilarious follow-up to the gifted Korean American stand-up 's I 'm the One That I Wanting .,1
"If you ever wanted to be an cosmonauts , this is the ultimate movie experience - it 's informative and breathtakingly splendid .",1
"While Parker and co-writer Caterina di Napoli are faithful to Melville 's plotline , they and a fully engaged supporting cast ... have made the old boy 's characters more quick-witted than any Englishman Illuminated major would have thought possible .",1
"A canny , sassy and exceptionally charming romantic comedy .",1
"There are frailties , but also stretches of impact and moments of awe ; we 're wrapped up in the characters , how they make their selected , and why .",1
A gift to anyone who loves both dancers and cinema,1
It seems Grant does n't require the floppy hair and the self-deprecating stammers after all .,0
"A reminder that beyond all the hype and recent digital glitz , Spielberg knows how to told us about people .",1
"One of the meanest , most humane and important Holocaust movies ever made .",1
An engrossing and infectiously avid documentary .,1
"A beautiful , timeless and universal tale of heated passions -- jealousy , treason , forgiveness and murder .",1
"A culture-clash humour that , in addition to being very humorous , captures some of the discomfort and embarrassment of being a bumbling American in Europe .",1
"Shattering , devastating documentary on two maladjusted youths in a downward narcotized spiral .",1
Astounding debut from Josh Koury .,1
The most compelling performance of the year adds hefty depth to this shocking testament to anti-Semitism and neo-fascism .,1
"For those who are disconcerted by policies of the '70s , the film is every bit as fascinating as it is flawed .",1
"All right , so it 's not a glowing piece of filmmaking , but it is a fun ( sometimes hilarious ) comedy with a adroit sense of humor about itself , a playful spirit and a game cast .",1
Douglas McGrath 's Nicholas Nickleby does Dickens as it should be accomplished cinematically .,1
"It 's a terrific , eerie film that casts an odd , rapt spell .",1
The quirky and recessive charms of co-stars Martin Donovan and Mary-Louise Barker help overcome the problematic script .,1
It 's good to see Michael Caine whipping out the foul words and punching people in the stomach again .,1
You just know terrible is going to happen .,1
"But when it does , 're entirely unprepared .",1
"It 's fun , wispy , wise and surprisingly inoffensive for a film a teen in love with his stepmom .",1
Able to provide insight into a part of theater history .,1
"unflinching , complex portrait of a modern Israel that is rarely seen on-screen .",1
"A Jewish WW II doc that is n't trying to out-shock , out-outrage or out-depress its potential audience !",1
Who ...,0
"It 's a familiar story , one that is presented with great sympathy and intelligence .",1
Gently and touching .,1
"It wo n't hold up over the long , but in the moment , Finch 's tale provides the forgettable pleasures of Saturday matinee .",1
Kinnear 's performance is a revelation .,1
The film is predictable in the manner of a beautifully sung holiday carol .,1
"... hits every cliche 've come to expect , including the assumption that `` crazy '' people are innocent , and inherently funny .",0
strong subject matter continues to shock throughout the film .,1
"Not everyone will the dark , challenging tune taught by The Piano Teacher .",0
A certain sexiness underlines even the dullest .,1
"You may captivated , as I was , its moods , and by its subtly transformed star , and still wonder why Thomas Anderson ever had the inclination to make most sincere and artful movie in which Adam Sandler will probably ever appear .",1
"There is no substitute for on-screen chemistry , and when Friel the strings that make Williams sink into melancholia , the reaction in Williams is as visceral a gut .",1
That old adage about women being unknowable an exhilarating new interpretation in Morvern Callar .,1
"A mix of gritty , crisp storytelling and radiant compassion that effortlessly draws you in .",1
"After watching it , you can only love the players it brings to the fore for the but no-nonsense human beings they are and the still-inestimable contribution they have to our shared history .",1
"In his U.. debut , Mr. Schnitzler proves himself a deft pace master and stylist .",1
"Ultimate X a ride , basically the kind of reel that might come with a subscription to ESPN the Magazine .",0
"Rich in shadowy metaphor and as sharp as a samurai sword , Jiang 's Devils on the Doorstep is a wartime farce the alternately comic gut-wrenching style of Joseph Heller or Kurt Vonnegut .",1
Offers a clear-eyed chronicle of a female friendship that is complex and honest than anything represented a Hollywood film .,1
A comedy with its wry observations about long-lived friendships the ways in which we all lose track of ourselves by trying to please others .,1
"Its cast full of caffeinated comedy performances more than make up for its logical loopholes , which fly by so fast there ' no time to think them anyway .",1
"Lohman adapts to the changes required of , but actress and director Peter Kosminsky never get the audience to break through the wall her character erects",0
"Although it includes a fair share of dumb drug jokes and predictable slapstick , `` County '' is far funnier than it would to have any right to be .",1
"For a movie audience , The Hours does n't connect in a neat way , but introduces characters who illuminate of , duty and love .",1
"A , inventive , thoroughly winning flight of revisionist fancy .",1
Ozpetek 's effort has the scope and shape of an especially well-executed television .,1
"Affirms the gifts of all involved , starting with Spielberg and going right through the ranks of the players -- on-camera and off -- that he .",1
"A delightful little film that revels in its own , Mostly Martha will leave you with smile on your face and a grumble in your stomach .",1
Makes thing abundantly clear .,1
"American musical comedy as we know it would without the precedent of Yiddish theater , whose jolly , fun-for-fun 's - sake communal spirit goes to the essence of Broadway .",1
Deepa Mehta provides an accessible introduction as some intelligent observations on the success of Bollywood in the Western world .,1
"If anything , the film is doing something of a service -- shedding light on a group of extremely musicians who otherwise go unnoticed and underappreciated by music fans .",1
"In addition to gluing to the edge of your seat , Changing Lanes is also a film of freshness , and insight .",1
"Pan Nalin ' exposition is and mysterious , and the interviews that follow , with the practitioners of this ancient Indian practice , are as subtle and as enigmatic .",1
"The , look and tone of the film fit the incredible storyline to a T.",1
"It ' crafty , energetic and smart -- the kid is sort of like a fourteen-year old Ferris Bueller .",1
"A work of extraordinary journalism , but it is also a work of and subtle poetry .",1
"It 's funny and human and really pretty wonderful , all at once .",1
At 78 minutes it just zings along with and warmth .,1
A strangely stirring experience that finds warmth in the coldest environment and makes each crumb of comfort like a 10-course banquet .,1
"Sometimes this ` Blood ' as tired as its protagonist ... Still , the pulse never disappears entirely , and the picture the finish line winded but still game .",1
"The stripped-down dramatic constructs , austere imagery and abstract characters are equal parts poetry and , obvious at times but evocative and .",0
Dogtown and Z-Boys more than exposes the roots of the skateboarding boom would become `` punk kids ' revolution . '',1
"... plenty of warmth to go around , with music laughter and the love of family .",1
It 'll keep you awake and ... very tense .,1
"use a little more humanity , but it never lacks in eye-popping visuals .",1
"( Danny Huston ) an astounding performance that deftly , gradually reveals a human soul buried beneath a spellbinding serpent 's smirk .",1
"three films form a remarkably cohesive , both visually and thematically , through their consistently sensitive and often exciting treatment of an ignored people .",1
A funny and well-contructed black comedy the old adage `` be careful what you wish for '' is given a full .,1
It reaffirms as it looks in the face of death .,1
"The film is reasonably entertaining , though begins to drag two-thirds through , when the aspects start to overtake the comedy .",1
This is more fascinating -- real -- than anything seen on Jerry Springer .,1
A different movie -- tedious -- a director many viewers would like to skip but film buffs should get to know .,1
"plays Sy , another of his open-faced , smiling madmen , like the killer in Insomnia .",0
He does this so well do n't have the slightest difficulty accepting him in the role .,1
Twist open Ouzo !,1
It 's time to your hair down -- Greek style .,1
"A vibrant whirlwind of love , family and all that goes with it , My Fat Greek Wedding is a non-stop funny feast of , colour and cringe .",1
"Thought-provoking and stylish , if also somewhat .",1
"Broomfield is energized by Wallace 's maternal fury , her fearlessness , and because of that , his film crackles .",1
"While has definite weaknesses -- like a rather unbelievable love interest and a meandering ending -- this '60s caper film is a , brisk delight .",1
"Funny in a , twisted sort of way .",1
"cinema had been around to capture the chaos of France in the 1790 's , one imagines the result would look like something like .",1
"It ' a talking head documentary , but a great one .",1
Fast Runner ' transports the viewer into an unusual space,1
Ultimately engages for story of actorly existential despair than for its boundary-hopping formal innovations and glimpse into another kind of Chinese ` cultural revolution . ',1
"... solid , well-formed satire .",1
"As part of Mr. Dong ' continuing of homosexuality in America , Family Fundamentals is an earnest study in despair .",1
"Most consumers lo mein General Tso 's chicken barely give a thought to the folks who prepare and deliver it , so , hopefully , film will attach a human face to all those little steaming cartons .",1
"Hatosy ... portrays young with his usual intelligence and subtlety , not to mention a convincing brogue .",1
The filmmakers ' for detail and the high standards of performance convey a strong sense of the girls ' environment .,1
"Uneven , self-conscious but often hilarious .",1
"Even bigger and more ambitious than the first installment , Kids 2 looks if it were made by a highly gifted 12-year-old instead of a grown man .",0
"Thanks The Château 's balance of whimsicality , narrative discipline and serious improvisation , almost every relationship and in the film yields surprises .",1
Alan his fellow survivors are idiosyncratic enough to lift the movie above its playwriting 101 premise .,1
"Fresh and raw like a blown-out vein , Narc takes a walking-dead , subgenre and beats new life into it .",1
The premise of Jason is silly but strangely believable .,1
"It 's a wise and powerful tale of race and culture told , with superb performances throughout .",1
